ID,Tag,Name,Week,Milk Volume,KGMS,FCE,Volume Pts,Move Pts,FCE Pts,KGMS Pts,Total Pts,Resting
454,407,Kow,1,15.72,1.54,62.94,20,9,17,25,71,No
454,407,Kow,6,8.13,0.89,116.57,5,9,33,8,55,No
454,407,Kow,7,10.11,1.03,94.78,16,8,17,18,59,No
454,407,Kow,8,7.63,0.79,128.71,9,9,29,10,57,No
454,407,Kow,9,19.13,1.77,50.17,24,9,6,30,69,No
454,407,Kow,10,25.73,2.46,35.36,24,8,5,30,67,No
454,407,Kow,12,0,0,0,0,0,0,0,0,YES
455,281,Chainsaw,1,9.12,1.095,103.59,6,5,32,13,56,No
455,281,Chainsaw,6,7.585,0.785,130.07,5,5,34,6,50,No
455,281,Chainsaw,7,7.45,0.81,144.92,6,1,25,8,40,No
455,281,Chainsaw,8,4.84,0.61,229.27,3,1,27,5,36,No
455,281,Chainsaw,9,9.59,1.11,110.22,11,1,19,17,48,No
455,281,Chainsaw,10,13.6,1.68,77.44,17,1,12,23,53,No
455,281,Chainsaw,12,12.89,1.44,76.53,16,1,11,21,49,No
456,392,McKay,1,11.219999999999999,1.2,66.27,11,8,20,16,55,No
456,392,McKay,6,7.975,0.845,91.16,5,6,30,7,48,No
456,392,McKay,7,0,0,0,0,0,0,0,0,YES
456,392,McKay,8,11.72,1.27,74.88,17,2,11,23,53,No
456,392,McKay,9,7.84,0.85,113.94,9,3,25,11,48,No
456,392,McKay,10,11,1.08,74.55,16,1,12,17,46,No
456,392,McKay,12,5.41,0.56,160.54,4,3,32,5,44,No
457,393,HÄwera,1,12.44,1.105,78.0,14,9,26,13,62,No
457,393,HÄwera,6,11.969999999999999,1.08,79.12,13,8,27,12,60,No
457,393,HÄwera,7,8.16,0.77,126.53,10,8,27,9,54,No
457,393,HÄwera,8,6.32,0.62,152.96,6,5,30,6,47,No
457,393,HÄwera,9,7.17,0.75,135.82,8,9,28,9,54,No
457,393,HÄwera,10,7.83,0.88,122.25,9,8,28,12,57,No
457,393,HÄwera,12,11.38,1.08,82.63,18,5,16,17,56,No
458,394,Jones,1,14.55,1.435,53.42,18,6,10,23,57,No
458,394,Jones,6,10.57,1.045,70.29,10,4,23,12,49,No
458,394,Jones,7,10.53,1.18,90.15,19,7,18,26,70,No
458,394,Jones,8,8.5,0.91,115.06,12,4,28,16,60,No
458,394,Jones,9,6.37,0.75,149.19,7,8,35,10,60,No
458,394,Jones,10,12.02,1.22,73.67,21,6,14,25,66,No
458,394,Jones,12,9.13,0.94,95.46,13,3,25,14,55,No
459,410,Tang,1,12.865,1.27,71.07,15,8,23,18,64,No
459,410,Tang,6,19.405,1.9249999999999998,49.06,24,7,7,29,67,No
459,410,Tang,7,10.61,1.1,103.61,20,5,25,24,74,No
459,410,Tang,8,14.29,1.47,74.46,28,6,13,32,79,No
459,410,Tang,9,7.21,0.79,146.17,10,10,37,12,69,No
459,410,Tang,10,10.58,1.16,98.81,19,5,28,25,77,No
459,410,Tang,12,6.5,0.73,158.99,7,4,40,8,59,No
460,414,Poon,1,15.25,1.435,57.88,19,9,13,23,64,No
460,414,Poon,6,15.665000000000001,1.5499999999999998,59.0,20,9,15,24,68,No
460,414,Poon,7,6.4,0.72,159.08,6,10,36,8,60,No
460,414,Poon,8,10.55,1.15,92.32,18,6,20,23,67,No
460,414,Poon,9,8.19,0.92,114.78,11,8,29,15,63,No
460,414,Poon,10,11.11,1.24,85.04,19,10,20,25,74,No
460,414,Poon,12,14.65,1.71,65.37,25,10,11,32,78,No
461,398,Lipa,1,12.114999999999998,1.26,76.32,13,7,26,18,64,No
461,398,Lipa,6,12.829999999999998,1.225,77.16,14,5,26,16,61,No
461,398,Lipa,7,9.97,1.02,99.5,14,8,19,17,58,No
461,398,Lipa,8,6.23,0.73,159.74,6,8,30,8,52,No
461,398,Lipa,9,6.46,0.71,149.28,6,8,29,7,50,No
461,398,Lipa,10,0,0,0,0,0,0,0,0,YES
461,398,Lipa,12,9.64,1.11,97.46,12,7,20,18,57,No
462,420,Litreage,1,11.280000000000001,1.115,85.97,11,6,29,13,59,No
462,420,Litreage,6,12.875,1.2349999999999999,76.92,15,9,26,17,67,No
462,420,Litreage,7,7.46,0.76,143.49,8,4,32,9,53,No
462,420,Litreage,8,7.89,0.8,135.41,9,8,30,10,57,No
462,420,Litreage,9,12.42,1.23,82.21,20,4,15,24,63,No
462,420,Litreage,10,6.39,0.74,162.97,5,4,34,8,51,No
462,420,Litreage,12,12.98,1.29,77.34,21,3,15,23,62,No
463,427,Miller,1,13.99,1.53,59.28,17,9,14,25,65,No
463,427,Miller,6,7.44,0.85,105.93,4,7,33,7,51,No
463,427,Miller,7,5.99,0.79,131.97,5,4,28,9,46,No
463,427,Miller,8,9.82,1.29,84.41,14,8,15,24,61,No
463,427,Miller,9,7.11,0.93,110.33,8,3,24,14,49,No
463,427,Miller,10,5.79,0.74,125.66,5,3,29,8,45,No
463,427,Miller,12,0,0,0,0,0,0,0,0,YES
464,401,Shady,1,13.43,1.345,71.04,16,4,23,20,63,No
464,401,Shady,6,11.725,1.23,85.12,12,9,29,16,66,No
464,401,Shady,7,6.87,0.77,147.37,7,11,37,11,66,No
464,401,Shady,8,7.18,0.79,141.45,9,11,35,12,67,No
464,401,Shady,9,6.42,0.79,154.01,7,11,37,12,67,No
464,401,Shady,10,10.61,1.17,96.07,19,9,26,25,79,No
464,401,Shady,12,6.14,0.73,154.37,6,11,39,8,64,No
465,403,Stratton,1,10.485,1.075,87.59,9,6,30,12,57,No
465,403,Stratton,6,4.555,0.52,203.95,3,7,35,4,49,No
465,403,Stratton,7,10.38,1.15,95.16,15,8,17,20,60,No
465,403,Stratton,8,10.71,1.17,89.3,16,4,16,20,56,No
465,403,Stratton,9,8.53,0.95,113.4,10,8,23,14,55,No
465,403,Stratton,10,4.47,0.52,216.53,4,6,31,5,46,No
465,403,Stratton,12,5.14,0.64,187.74,4,8,31,6,49,No
466,434,Brandyhoof,1,15.29,1.55,56.39,19,9,12,25,65,No
466,434,Brandyhoof,6,10.33,1.06,81.58,9,9,28,12,58,No
466,434,Brandyhoof,7,7.78,0.85,101.66,10,2,24,13,49,No
466,434,Brandyhoof,8,0,0,0,0,0,0,0,0,YES
466,434,Brandyhoof,9,12.09,1.23,71.28,23,10,13,28,74,No
466,434,Brandyhoof,10,10.18,1.25,69.31,17,1,13,27,58,No
466,434,Brandyhoof,12,7.31,0.8,108.1,8,10,30,10,58,No
467,405,Hay,1,15.955,1.51,67.4,21,9,20,24,74,No
467,405,Hay,6,11.635,1.1099999999999999,84.79,12,5,29,13,59,No
467,405,Hay,7,11.69,1.2,92.25,20,7,17,25,69,No
467,405,Hay,8,28.21,2.84,37.71,26,3,5,31,65,No
467,405,Hay,9,8.15,0.84,131.29,11,3,31,12,57,No
467,405,Hay,10,0,0,0,0,0,0,0,0,YES
467,405,Hay,12,6.25,0.6,169.03,5,5,35,5,50,No
468,406,Uddern,1,14.674999999999999,1.3,51.16,18,7,9,19,53,No
468,406,Uddern,6,15.575,1.605,51.29,20,1,8,26,55,No
468,406,Uddern,7,9.92,1.14,92.31,14,5,15,20,54,No
468,406,Uddern,8,15.53,1.84,60.49,22,2,5,26,55,No
468,406,Uddern,9,11.52,1.29,78.75,17,2,12,23,54,No
468,406,Uddern,10,9.3,1.04,93.49,11,4,19,15,49,No
468,406,Uddern,12,10.13,1.19,84.24,14,5,15,19,53,No
469,408,Hay-yack,1,15.580000000000002,1.65,53.13,20,9,10,27,66,No
469,408,Hay-yack,6,11.415,1.19,76.91,12,8,26,15,61,No
469,408,Hay-yack,7,18.63,1.97,51.05,26,6,4,31,67,No
469,408,Hay-yack,8,12.39,1.42,77.37,22,5,13,29,69,No
469,408,Hay-yack,9,0,0,0,0,0,0,0,0,YES
469,408,Hay-yack,10,11.48,1.23,77.91,19,10,16,24,69,No
469,408,Hay-yack,12,11.57,1.2,76.74,19,10,15,23,67,No
470,308,Harlan,1,10.120000000000001,1.065,79.3,8,4,27,12,51,No
470,308,Harlan,6,9.559999999999999,0.985,77.61,8,1,26,10,45,No
470,308,Harlan,7,5.75,0.68,139.58,3,5,24,6,38,No
470,308,Harlan,8,7.64,0.84,94.68,7,1,15,10,33,No
470,308,Harlan,9,10.76,1.11,67.18,14,4,8,17,43,No
470,308,Harlan,10,6.78,0.77,109.3,5,6,21,6,38,No
470,308,Harlan,12,0,0,0,0,0,0,0,0,YES
471,411,Milk,1,12.92,1.235,65.23,15,4,19,17,55,No
471,411,Milk,6,8.365,0.81,103.46,6,8,32,6,52,No
471,411,Milk,7,13.25,1.23,74.5,25,2,11,27,65,No
471,411,Milk,8,12.26,1.16,77.14,23,9,14,24,70,No
471,411,Milk,9,6.76,0.7,139.62,8,5,34,9,56,No
471,411,Milk,10,11.17,1.19,83.28,20,2,19,24,65,No
471,411,Milk,12,8.73,0.94,102.09,12,5,28,15,60,No
472,412,Partner,1,13.325,1.2349999999999999,74.63,16,8,25,17,66,No
472,412,Partner,6,9.375,0.925,100.3,7,6,32,9,54,No
472,412,Partner,7,8.55,0.93,122.72,12,1,29,15,57,No
472,412,Partner,8,12.15,1.28,86.54,20,7,17,26,70,No
472,412,Partner,9,6.75,0.71,147.83,7,9,33,9,58,No
472,412,Partner,10,5.67,0.63,176.16,5,6,36,6,53,No
472,412,Partner,12,6.97,0.78,144.35,6,3,34,9,52,No
473,413,Young,1,14.785,1.33,48.81,19,2,7,20,48,No
473,413,Young,6,15.16,1.3900000000000001,55.47,19,9,12,21,61,No
473,413,Young,7,19.41,1.96,47.1,26,3,4,32,65,No
473,413,Young,8,0,0,0,0,0,0,0,0,YES
473,413,Young,9,19.5,1.6,46.45,26,3,5,32,66,No
473,413,Young,10,17.96,1.63,50.5,26,9,8,31,74,No
473,413,Young,12,19.94,1.61,41.86,26,1,7,31,65,No
474,312,Fullfat,1,12.535,1.155,74.21,14,1,24,15,54,No
474,312,Fullfat,6,11.785,1.16,78.1,12,9,26,14,61,No
474,312,Fullfat,7,7.85,0.82,134.09,7,6,23,8,44,No
474,312,Fullfat,8,8.07,0.85,132.36,8,3,23,10,44,No
474,312,Fullfat,9,7.94,0.91,128.5,7,4,22,11,44,No
474,312,Fullfat,10,10.56,1.24,94.42,13,5,17,18,53,No
474,312,Fullfat,12,5.37,0.63,179.58,3,2,27,5,37,No
475,438,Hoofclean,1,10.100000000000001,1.01,91.54,8,9,30,10,57,No
475,438,Hoofclean,6,9.665,0.945,92.03,8,8,30,9,55,No
475,438,Hoofclean,7,5.34,0.57,178.46,4,5,35,5,49,No
475,438,Hoofclean,8,11.23,1.15,88.09,19,10,18,22,69,No
475,438,Hoofclean,9,11.52,1.23,80.3,20,10,15,26,71,No
475,438,Hoofclean,10,0,0,0,0,0,0,0,0,YES
475,438,Hoofclean,12,7.24,0.89,124.59,7,10,32,13,62,No
476,416,Cowlington,1,10.175,1.1400000000000001,82.8,8,4,28,14,54,No
476,416,Cowlington,6,4.55,0.51,182.35,3,5,34,4,46,No
476,416,Cowlington,7,7.05,0.7,137.94,8,8,34,8,58,No
476,416,Cowlington,8,10.68,1.1,87.52,19,2,18,22,61,No
476,416,Cowlington,9,6.05,0.65,148.06,7,1,35,8,51,No
476,416,Cowlington,10,9.92,1.05,95.36,16,7,25,19,67,No
476,416,Cowlington,12,9.46,0.91,100.38,15,7,27,14,63,No
477,417,Anderson,1,8.325,0.795,103.7,5,5,32,5,47,No
477,417,Anderson,6,13.04,1.25,65.77,15,4,21,17,57,No
477,417,Anderson,7,4.34,0.57,204.29,3,3,29,4,39,No
477,417,Anderson,8,10.24,1.01,90.21,13,3,15,15,46,No
477,417,Anderson,9,7.28,0.74,120.77,7,3,23,8,41,No
477,417,Anderson,10,0,0,0,0,0,0,0,0,YES
477,417,Anderson,12,8.03,0.78,107.25,8,3,23,7,41,No
478,457,de Cruz,1,12.6,1.185,73.24,14,8,24,16,62,No
478,457,de Cruz,6,12.415000000000001,1.115,75.11,14,5,25,13,57,No
478,457,de Cruz,7,10.27,1.04,91.71,15,7,15,17,54,No
478,457,de Cruz,8,6.1,0.52,156.14,6,9,30,5,50,No
478,457,de Cruz,9,11.04,1.07,83.53,17,9,15,18,59,No
478,457,de Cruz,10,9.26,1.02,101.98,12,9,23,15,59,No
478,457,de Cruz,12,11.67,1.16,76.59,17,9,14,19,59,No
479,315,Faumooena,1,10.555,1.185,53.94,9,9,11,16,45,No
479,315,Faumooena,6,10.309999999999999,0.97,61.39,9,4,17,9,39,No
479,315,Faumooena,7,8.35,0.79,106.93,8,7,19,7,41,No
479,315,Faumooena,8,10.07,0.93,86.46,12,5,12,11,40,No
